time,total_energy_consumed,average_remaining_energy,alive_nodes,active_sensors,dead_nodes,generated_packets,delivered_packets,lost_packets,packet_delivery_ratio,average_delay,communication_overhead,parent_changes,current_packet_id,current_source_sensor_id,current_temperature,selected_route_path,last_packet_status
211.0,23.564553409652497,1.2563947100119828,29,28,1,1287,204,1083,0.1585081585081585,50.5430694894621,1779,4,,,,,
212.0,23.564553409652497,1.2563947100119828,29,28,1,1287,204,1083,0.1585081585081585,50.5430694894621,1779,4,,,,,
213.0,23.564553409652497,1.2563947100119828,29,28,1,1287,204,1083,0.1585081585081585,50.5430694894621,1779,4,,,,,
214.0,23.564553409652497,1.2563947100119828,29,28,1,1287,204,1083,0.1585081585081585,50.5430694894621,1779,4,,,,,
215.0,24.114130959329216,1.2374437600231305,29,28,1,1316,209,1107,0.15881458966565348,51.66303870256286,1819,4,RPL-01316,30,21.804228121331498,30 -> 18 -> 0,lost
216.0,24.114130959329216,1.2374437600231305,29,28,1,1316,209,1107,0.15881458966565348,51.66303870256286,1819,4,,,,,
217.0,24.114130959329216,1.2374437600231305,29,28,1,1316,209,1107,0.15881458966565348,51.66303870256286,1819,4,,,,,
218.0,24.114130959329216,1.2374437600231305,29,28,1,1316,209,1107,0.15881458966565348,51.66303870256286,1819,4,,,,,
219.0,24.114130959329216,1.2374437600231305,29,28,1,1316,209,1107,0.15881458966565348,51.66303870256286,1819,4,,,,,
220.0,24.685727396396274,1.2612240215572759,28,27,2,1345,214,1131,0.1591078066914498,52.8517285360686,1860,6,RPL-01345,30,22.819035363389172,30 -> 18,lost
221.0,24.685727396396274,1.2612240215572759,28,27,2,1345,214,1131,0.1591078066914498,52.8517285360686,1860,6,,,,,
222.0,24.685727396396274,1.2612240215572759,28,27,2,1345,214,1131,0.1591078066914498,52.8517285360686,1860,6,,,,,
223.0,24.685727396396274,1.2612240215572759,28,27,2,1345,214,1131,0.1591078066914498,52.8517285360686,1860,6,,,,,
224.0,24.685727396396274,1.2612240215572759,28,27,2,1345,214,1131,0.1591078066914498,52.8517285360686,1860,6,,,,,
225.0,25.28589712996056,1.2397893882156943,28,27,2,1373,218,1155,0.15877640203932994,53.82023091247763,1905,7,RPL-01373,30,29.935331787893784,30 -> 18 -> 0,lost
226.0,25.28589712996056,1.2397893882156943,28,27,2,1373,218,1155,0.15877640203932994,53.82023091247763,1905,7,,,,,
227.0,25.28589712996056,1.2397893882156943,28,27,2,1373,218,1155,0.15877640203932994,53.82023091247763,1905,7,,,,,
228.0,25.28589712996056,1.2397893882156943,28,27,2,1373,218,1155,0.15877640203932994,53.82023091247763,1905,7,,,,,
229.0,25.28589712996056,1.2397893882156943,28,27,2,1373,218,1155,0.15877640203932994,53.82023091247763,1905,7,,,,,
230.0,25.887552346252654,1.312017217451821,26,25,4,1401,223,1178,0.15917201998572447,54.94930870060387,1949,7,RPL-01401,30,24.475336307261948,30 -> 18,lost
231.0,25.887552346252654,1.312017217451821,26,25,4,1401,223,1178,0.15917201998572447,54.94930870060387,1949,7,,,,,
232.0,25.887552346252654,1.312017217451821,26,25,4,1401,223,1178,0.15917201998572447,54.94930870060387,1949,7,,,,,
233.0,25.887552346252654,1.312017217451821,26,25,4,1401,223,1178,0.15917201998572447,54.94930870060387,1949,7,,,,,
234.0,25.887552346252654,1.312017217451821,26,25,4,1401,223,1178,0.15917201998572447,54.94930870060387,1949,7,,,,,
235.0,26.47404844376863,1.289459675239668,26,25,4,1427,224,1203,0.15697266993693063,55.19402160819046,1993,14,RPL-01427,30,33.148162063992146,30 -> 18,lost
236.0,26.47404844376863,1.289459675239668,26,25,4,1427,224,1203,0.15697266993693063,55.19402160819046,1993,14,,,,,
237.0,26.47404844376863,1.289459675239668,26,25,4,1427,224,1203,0.15697266993693063,55.19402160819046,1993,14,,,,,
238.0,26.47404844376863,1.289459675239668,26,25,4,1427,224,1203,0.15697266993693063,55.19402160819046,1993,14,,,,,
239.0,26.47404844376863,1.289459675239668,26,25,4,1427,224,1203,0.15697266993693063,55.19402160819046,1993,14,,,,,
240.0,27.022078789650976,1.268381585013424,26,25,4,1453,225,1228,0.1548520302821748,55.43482112621375,2033,14,RPL-01453,30,32.77998087611732,30 -> 18,lost
241.0,27.022078789650976,1.268381585013424,26,25,4,1453,225,1228,0.1548520302821748,55.43482112621375,2033,14,,,,,
242.0,27.022078789650976,1.268381585013424,26,25,4,1453,225,1228,0.1548520302821748,55.43482112621375,2033,14,,,,,
243.0,27.022078789650976,1.268381585013424,26,25,4,1453,225,1228,0.1548520302821748,55.43482112621375,2033,14,,,,,
244.0,27.022078789650976,1.268381585013424,26,25,4,1453,225,1228,0.1548520302821748,55.43482112621375,2033,14,,,,,
245.0,27.568128180531403,1.2473796853641768,26,25,4,1479,230,1249,0.1555104800540906,56.66516167010896,2074,14,RPL-01479,30,21.122978637154773,30 -> 18,lost
246.0,27.568128180531403,1.2473796853641768,26,25,4,1479,230,1249,0.1555104800540906,56.66516167010896,2074,14,,,,,
247.0,27.568128180531403,1.2473796853641768,26,25,4,1479,230,1249,0.1555104800540906,56.66516167010896,2074,14,,,,,
248.0,27.568128180531403,1.2473796853641768,26,25,4,1479,230,1249,0.1555104800540906,56.66516167010896,2074,14,,,,,
249.0,27.568128180531403,1.2473796853641768,26,25,4,1479,230,1249,0.1555104800540906,56.66516167010896,2074,14,,,,,
250.0,28.06755942373137,1.2281707913949473,26,25,4,1505,231,1274,0.15348837209302327,56.91207655465395,2112,14,RPL-01505,30,33.89939795805966,30 -> 18 -> 0,lost
251.0,28.06755942373137,1.2281707913949473,26,25,4,1505,231,1274,0.15348837209302327,56.91207655465395,2112,14,,,,,
252.0,28.06755942373137,1.2281707913949473,26,25,4,1505,231,1274,0.15348837209302327,56.91207655465395,2112,14,,,,,
253.0,28.06755942373137,1.2281707913949473,26,25,4,1505,231,1274,0.15348837209302327,56.91207655465395,2112,14,,,,,
254.0,28.06755942373137,1.2281707913949473,26,25,4,1505,231,1274,0.15348837209302327,56.91207655465395,2112,14,,,,,
255.0,28.618708143642273,1.2069727637060663,26,25,4,1531,235,1296,0.1534944480731548,57.88645610265985,2152,14,RPL-01531,30,22.179900674491932,30 -> 18,lost
256.0,28.618708143642273,1.2069727637060663,26,25,4,1531,235,1296,0.1534944480731548,57.88645610265985,2152,14,,,,,
257.0,28.618708143642273,1.2069727637060663,26,25,4,1531,235,1296,0.1534944480731548,57.88645610265985,2152,14,,,,,
258.0,28.618708143642273,1.2069727637060663,26,25,4,1531,235,1296,0.1534944480731548,57.88645610265985,2152,14,,,,,
259.0,28.618708143642273,1.2069727637060663,26,25,4,1531,235,1296,0.1534944480731548,57.88645610265985,2152,14,,,,,
260.0,29.15168926825259,1.1864734896825928,26,25,4,1557,237,1320,0.15221579961464354,58.382794025844156,2191,14,RPL-01557,30,29.928353164474085,30 -> 18,lost
261.0,29.15168926825259,1.1864734896825928,26,25,4,1557,237,1320,0.15221579961464354,58.382794025844156,2191,14,,,,,
262.0,29.15168926825259,1.1864734896825928,26,25,4,1557,237,1320,0.15221579961464354,58.382794025844156,2191,14,,,,,
263.0,29.15168926825259,1.1864734896825928,26,25,4,1557,237,1320,0.15221579961464354,58.382794025844156,2191,14,,,,,
264.0,29.15168926825259,1.1864734896825928,26,25,4,1557,237,1320,0.15221579961464354,58.382794025844156,2191,14,,,,,
265.0,29.7175700226627,1.1647088452822039,26,25,4,1583,239,1344,0.15097915350600127,58.89232085407978,2232,14,RPL-01583,30,24.975730632009316,30 -> 18,lost
266.0,29.7175700226627,1.1647088452822039,26,25,4,1583,239,1344,0.15097915350600127,58.89232085407978,2232,14,,,,,
267.0,29.7175700226627,1.1647088452822039,26,25,4,1583,239,1344,0.15097915350600127,58.89232085407978,2232,14,,,,,
268.0,29.7175700226627,1.1647088452822039,26,25,4,1583,239,1344,0.15097915350600127,58.89232085407978,2232,14,,,,,
269.0,29.7175700226627,1.1647088452822039,26,25,4,1583,239,1344,0.15097915350600127,58.89232085407978,2232,14,,,,,
270.0,30.225552144653584,1.1909779142138566,25,24,5,1609,242,1367,0.15040397762585456,59.6214219606293,2269,16,RPL-01609,30,22.91489323019488,30 -> 9 -> 0,delivered
271.0,30.225552144653584,1.1909779142138566,25,24,5,1609,242,1367,0.15040397762585456,59.6214219606293,2269,16,,,,,
272.0,30.225552144653584,1.1909779142138566,25,24,5,1609,242,1367,0.15040397762585456,59.6214219606293,2269,16,,,,,
273.0,30.225552144653584,1.1909779142138566,25,24,5,1609,242,1367,0.15040397762585456,59.6214219606293,2269,16,,,,,
274.0,30.225552144653584,1.1909779142138566,25,24,5,1609,242,1367,0.15040397762585456,59.6214219606293,2269,16,,,,,
275.0,30.719546663437157,1.1712181334625138,25,24,5,1634,243,1391,0.14871481028151776,59.8874439095284,2305,17,RPL-01634,30,28.15203985877178,30 -> 9 -> 0,lost
276.0,30.719546663437157,1.1712181334625138,25,24,5,1634,243,1391,0.14871481028151776,59.8874439095284,2305,17,,,,,
277.0,30.719546663437157,1.1712181334625138,25,24,5,1634,243,1391,0.14871481028151776,59.8874439095284,2305,17,,,,,
278.0,30.719546663437157,1.1712181334625138,25,24,5,1634,243,1391,0.14871481028151776,59.8874439095284,2305,17,,,,,
279.0,30.719546663437157,1.1712181334625138,25,24,5,1634,243,1391,0.14871481028151776,59.8874439095284,2305,17,,,,,
280.0,31.270424836711545,1.1970656318036856,24,22,6,1659,244,1415,0.14707655213984328,60.14734168039099,2347,18,RPL-01659,30,29.65215503582465,30 -> 9 -> 0,lost
281.0,31.270424836711545,1.1970656318036856,24,22,6,1659,244,1415,0.14707655213984328,60.14734168039099,2347,18,,,,,
282.0,31.270424836711545,1.1970656318036856,24,22,6,1659,244,1415,0.14707655213984328,60.14734168039099,2347,18,,,,,
283.0,31.270424836711545,1.1970656318036856,24,22,6,1659,244,1415,0.14707655213984328,60.14734168039099,2347,18,,,,,
284.0,31.270424836711545,1.1970656318036856,24,22,6,1659,244,1415,0.14707655213984328,60.14734168039099,2347,18,,,,,
285.0,31.736757535035753,1.1776351027068437,24,22,6,1683,245,1438,0.14557338086749852,60.40909742863429,2389,22,RPL-01683,30,20.585548454271922,30 -> 9 -> 0,lost
286.0,31.736757535035753,1.1776351027068437,24,22,6,1683,245,1438,0.14557338086749852,60.40909742863429,2389,22,,,,,
287.0,31.736757535035753,1.1776351027068437,24,22,6,1683,245,1438,0.14557338086749852,60.40909742863429,2389,22,,,,,
288.0,31.736757535035753,1.1776351027068437,24,22,6,1683,245,1438,0.14557338086749852,60.40909742863429,2389,22,,,,,
289.0,31.736757535035753,1.1776351027068437,24,22,6,1683,245,1438,0.14557338086749852,60.40909742863429,2389,22,,,,,
290.0,32.21861269785521,1.157557804256033,24,22,6,1707,247,1460,0.14469830111306387,60.876446701170096,2431,22,RPL-01707,30,31.03673645906916,30 -> 9 -> 0,lost
291.0,32.21861269785521,1.157557804256033,24,22,6,1707,247,1460,0.14469830111306387,60.876446701170096,2431,22,,,,,
292.0,32.21861269785521,1.157557804256033,24,22,6,1707,247,1460,0.14469830111306387,60.876446701170096,2431,22,,,,,
293.0,32.21861269785521,1.157557804256033,24,22,6,1707,247,1460,0.14469830111306387,60.876446701170096,2431,22,,,,,
294.0,32.21861269785521,1.157557804256033,24,22,6,1707,247,1460,0.14469830111306387,60.876446701170096,2431,22,,,,,
295.0,32.645684939363946,1.1397631275265023,24,22,6,1731,249,1482,0.1438474870017331,61.34683052354469,2467,22,RPL-01731,30,21.35248786392726,30 -> 9 -> 0,delivered
296.0,32.645684939363946,1.1397631275265023,24,22,6,1731,249,1482,0.1438474870017331,61.34683052354469,2467,22,,,,,
297.0,32.645684939363946,1.1397631275265023,24,22,6,1731,249,1482,0.1438474870017331,61.34683052354469,2467,22,,,,,
298.0,32.645684939363946,1.1397631275265023,24,22,6,1731,249,1482,0.1438474870017331,61.34683052354469,2467,22,,,,,
299.0,32.645684939363946,1.1397631275265023,24,22,6,1731,249,1482,0.1438474870017331,61.34683052354469,2467,22,,,,,
300.0,33.13333365615847,1.1194444309933973,24,22,6,1755,252,1503,0.14358974358974358,62.0540418293134,2511,22,RPL-01755,30,23.0414983818241,30 -> 9,lost
301.0,33.13333365615847,1.1194444309933973,24,22,6,1755,252,1503,0.14358974358974358,62.0540418293134,2511,22,,,,,
302.0,33.13333365615847,1.1194444309933973,24,22,6,1755,252,1503,0.14358974358974358,62.0540418293134,2511,22,,,,,
303.0,33.13333365615847,1.1194444309933973,24,22,6,1755,252,1503,0.14358974358974358,62.0540418293134,2511,22,,,,,
304.0,33.13333365615847,1.1194444309933973,24,22,6,1755,252,1503,0.14358974358974358,62.0540418293134,2511,22,,,,,
305.0,33.58994025628433,1.1004191559881529,24,22,6,1779,253,1526,0.14221472737492974,62.27945075488923,2548,22,RPL-01779,30,21.498046113641795,30 -> 9,lost
306.0,33.58994025628433,1.1004191559881529,24,22,6,1779,253,1526,0.14221472737492974,62.27945075488923,2548,22,,,,,
307.0,33.58994025628433,1.1004191559881529,24,22,6,1779,253,1526,0.14221472737492974,62.27945075488923,2548,22,,,,,
308.0,33.58994025628433,1.1004191559881529,24,22,6,1779,253,1526,0.14221472737492974,62.27945075488923,2548,22,,,,,
309.0,33.58994025628433,1.1004191559881529,24,22,6,1779,253,1526,0.14221472737492974,62.27945075488923,2548,22,,,,,
310.0,34.04417838139621,1.0814925674418248,24,22,6,1803,255,1548,0.14143094841930118,62.78362413556332,2583,22,RPL-01803,30,23.4232690908181,30 -> 9,lost
311.0,34.04417838139621,1.0814925674418248,24,22,6,1803,255,1548,0.14143094841930118,62.78362413556332,2583,22,,,,,
312.0,34.04417838139621,1.0814925674418248,24,22,6,1803,255,1548,0.14143094841930118,62.78362413556332,2583,22,,,,,
313.0,34.04417838139621,1.0814925674418248,24,22,6,1803,255,1548,0.14143094841930118,62.78362413556332,2583,22,,,,,
314.0,34.04417838139621,1.0814925674418248,24,22,6,1803,255,1548,0.14143094841930118,62.78362413556332,2583,22,,,,,
315.0,34.52892891504227,1.0612946285399054,24,22,6,1827,256,1571,0.14012041598248495,63.00676427565878,2621,22,RPL-01827,30,32.0706164936968,30 -> 9 -> 0,lost
316.0,34.52892891504227,1.0612946285399054,24,22,6,1827,256,1571,0.14012041598248495,63.00676427565878,2621,22,,,,,
317.0,34.52892891504227,1.0612946285399054,24,22,6,1827,256,1571,0.14012041598248495,63.00676427565878,2621,22,,,,,
318.0,34.52892891504227,1.0612946285399054,24,22,6,1827,256,1571,0.14012041598248495,63.00676427565878,2621,22,,,,,
319.0,34.52892891504227,1.0612946285399054,24,22,6,1827,256,1571,0.14012041598248495,63.00676427565878,2621,22,,,,,
320.0,34.91315354241783,1.0452852690659238,24,22,6,1851,257,1594,0.1388438681793625,63.278732118944156,2652,22,RPL-01851,30,30.727939133169123,30 -> 9 -> 0,lost
321.0,34.91315354241783,1.0452852690659238,24,22,6,1851,257,1594,0.1388438681793625,63.278732118944156,2652,22,,,,,
322.0,34.91315354241783,1.0452852690659238,24,22,6,1851,257,1594,0.1388438681793625,63.278732118944156,2652,22,,,,,
323.0,34.91315354241783,1.0452852690659238,24,22,6,1851,257,1594,0.1388438681793625,63.278732118944156,2652,22,,,,,
324.0,34.91315354241783,1.0452852690659238,24,22,6,1851,257,1594,0.1388438681793625,63.278732118944156,2652,22,,,,,
325.0,35.35029748260464,1.071726196408494,23,21,7,1875,260,1615,0.13866666666666666,64.00885487750124,2687,22,RPL-01875,30,20.62990053531643,30 -> 9 -> 0,lost
326.0,35.35029748260464,1.071726196408494,23,21,7,1875,260,1615,0.13866666666666666,64.00885487750124,2687,22,,,,,
327.0,35.35029748260464,1.071726196408494,23,21,7,1875,260,1615,0.13866666666666666,64.00885487750124,2687,22,,,,,
328.0,35.35029748260464,1.071726196408494,23,21,7,1875,260,1615,0.13866666666666666,64.00885487750124,2687,22,,,,,
329.0,35.35029748260464,1.071726196408494,23,21,7,1875,260,1615,0.13866666666666666,64.00885487750124,2687,22,,,,,
330.0,35.71548657740363,1.103841519208926,22,20,8,1898,261,1637,0.13751317175974712,64.27856233007786,2719,23,RPL-01898,30,32.85243932501322,30 -> 9 -> 0,lost
331.0,35.71548657740363,1.103841519208926,22,20,8,1898,261,1637,0.13751317175974712,64.27856233007786,2719,23,,,,,
332.0,35.71548657740363,1.103841519208926,22,20,8,1898,261,1637,0.13751317175974712,64.27856233007786,2719,23,,,,,
333.0,35.71548657740363,1.103841519208926,22,20,8,1898,261,1637,0.13751317175974712,64.27856233007786,2719,23,,,,,
334.0,35.71548657740363,1.103841519208926,22,20,8,1898,261,1637,0.13751317175974712,64.27856233007786,2719,23,,,,,
335.0,36.10911797091641,1.0859491831401633,22,20,8,1920,261,1659,0.1359375,64.27856233007786,2752,24,RPL-01920,30,30.877578992137835,30 -> 9 -> 0,lost
336.0,36.10911797091641,1.0859491831401633,22,20,8,1920,261,1659,0.1359375,64.27856233007786,2752,24,,,,,
337.0,36.10911797091641,1.0859491831401633,22,20,8,1920,261,1659,0.1359375,64.27856233007786,2752,24,,,,,
338.0,36.10911797091641,1.0859491831401633,22,20,8,1920,261,1659,0.1359375,64.27856233007786,2752,24,,,,,
339.0,36.10911797091641,1.0859491831401633,22,20,8,1920,261,1659,0.1359375,64.27856233007786,2752,24,,,,,
340.0,36.52339507815367,1.0671184055384697,22,20,8,1942,262,1680,0.1349124613800206,64.55422621431421,2786,24,RPL-01942,30,33.88883675317598,30 -> 9,lost
341.0,36.52339507815367,1.0671184055384697,22,20,8,1942,262,1680,0.1349124613800206,64.55422621431421,2786,24,,,,,
342.0,36.52339507815367,1.0671184055384697,22,20,8,1942,262,1680,0.1349124613800206,64.55422621431421,2786,24,,,,,
343.0,36.52339507815367,1.0671184055384697,22,20,8,1942,262,1680,0.1349124613800206,64.55422621431421,2786,24,,,,,
344.0,36.52339507815367,1.0671184055384697,22,20,8,1942,262,1680,0.1349124613800206,64.55422621431421,2786,24,,,,,
345.0,36.906630068722265,1.049698633239897,22,20,8,1964,263,1701,0.13391038696537677,64.77980900437385,2817,24,RPL-01964,30,23.331284422271214,30 -> 9,lost
346.0,36.906630068722265,1.049698633239897,22,20,8,1964,263,1701,0.13391038696537677,64.77980900437385,2817,24,,,,,
347.0,36.906630068722265,1.049698633239897,22,20,8,1964,263,1701,0.13391038696537677,64.77980900437385,2817,24,,,,,
348.0,36.906630068722265,1.049698633239897,22,20,8,1964,263,1701,0.13391038696537677,64.77980900437385,2817,24,,,,,
349.0,36.906630068722265,1.049698633239897,22,20,8,1964,263,1701,0.13391038696537677,64.77980900437385,2817,24,,,,,
350.0,37.28744267722951,1.0323889692168406,22,20,8,1986,265,1721,0.13343403826787512,65.24657823895825,2849,24,RPL-01986,30,20.20599939040147,30 -> 9 -> 0,lost
351.0,37.28744267722951,1.0323889692168406,22,20,8,1986,265,1721,0.13343403826787512,65.24657823895825,2849,24,,,,,
352.0,37.28744267722951,1.0323889692168406,22,20,8,1986,265,1721,0.13343403826787512,65.24657823895825,2849,24,,,,,
353.0,37.28744267722951,1.0323889692168406,22,20,8,1986,265,1721,0.13343403826787512,65.24657823895825,2849,24,,,,,
354.0,37.28744267722951,1.0323889692168406,22,20,8,1986,265,1721,0.13343403826787512,65.24657823895825,2849,24,,,,,
355.0,37.6339481172688,1.0166387219423272,22,20,8,2008,265,1743,0.13197211155378485,65.24657823895825,2878,24,RPL-02008,30,22.35507875886249,30 -> 9,lost
356.0,37.6339481172688,1.0166387219423272,22,20,8,2008,265,1743,0.13197211155378485,65.24657823895825,2878,24,,,,,
357.0,37.6339481172688,1.0166387219423272,22,20,8,2008,265,1743,0.13197211155378485,65.24657823895825,2878,24,,,,,
358.0,37.6339481172688,1.0166387219423272,22,20,8,2008,265,1743,0.13197211155378485,65.24657823895825,2878,24,,,,,
359.0,37.6339481172688,1.0166387219423272,22,20,8,2008,265,1743,0.13197211155378485,65.24657823895825,2878,24,,,,,
360.0,38.045997346103434,0.997909211540753,22,20,8,2030,269,1761,0.13251231527093596,66.2299784330764,2913,24,RPL-02030,30,26.210602331295185,30 -> 9,lost
361.0,38.045997346103434,0.997909211540753,22,20,8,2030,269,1761,0.13251231527093596,66.2299784330764,2913,24,,,,,
362.0,38.045997346103434,0.997909211540753,22,20,8,2030,269,1761,0.13251231527093596,66.2299784330764,2913,24,,,,,
363.0,38.045997346103434,0.997909211540753,22,20,8,2030,269,1761,0.13251231527093596,66.2299784330764,2913,24,,,,,
364.0,38.045997346103434,0.997909211540753,22,20,8,2030,269,1761,0.13251231527093596,66.2299784330764,2913,24,,,,,
365.0,38.40431476851423,1.028365963404084,21,7,9,2052,270,1782,0.13157894736842105,66.4507285129539,2944,25,RPL-02052,30,25.705612531326814,30 -> 2,lost
366.0,38.40431476851423,1.028365963404084,21,7,9,2052,270,1782,0.13157894736842105,66.4507285129539,2944,25,,,,,
367.0,38.40431476851423,1.028365963404084,21,7,9,2052,270,1782,0.13157894736842105,66.4507285129539,2944,25,,,,,
368.0,38.40431476851423,1.028365963404084,21,7,9,2052,270,1782,0.13157894736842105,66.4507285129539,2944,25,,,,,
369.0,38.40431476851423,1.028365963404084,21,7,9,2052,270,1782,0.13157894736842105,66.4507285129539,2944,25,,,,,
370.0,38.77239604105124,1.010838283759465,21,7,9,2073,270,1803,0.13024602026049203,66.4507285129539,2976,27,RPL-02073,30,33.607436945081105,30 -> 2,failed_no_parent
371.0,38.77239604105124,1.010838283759465,21,7,9,2073,270,1803,0.13024602026049203,66.4507285129539,2976,27,,,,,
372.0,38.77239604105124,1.010838283759465,21,7,9,2073,270,1803,0.13024602026049203,66.4507285129539,2976,27,,,,,
373.0,38.77239604105124,1.010838283759465,21,7,9,2073,270,1803,0.13024602026049203,66.4507285129539,2976,27,,,,,
374.0,38.77239604105124,1.010838283759465,21,7,9,2073,270,1803,0.13024602026049203,66.4507285129539,2976,27,,,,,
375.0,39.132141469476636,0.993707549072541,21,7,9,2094,270,1824,0.12893982808022922,66.4507285129539,3004,27,RPL-02094,30,32.37878757055524,30 -> 2,lost
376.0,39.132141469476636,0.993707549072541,21,7,9,2094,270,1824,0.12893982808022922,66.4507285129539,3004,27,,,,,
377.0,39.132141469476636,0.993707549072541,21,7,9,2094,270,1824,0.12893982808022922,66.4507285129539,3004,27,,,,,
378.0,39.132141469476636,0.993707549072541,21,7,9,2094,270,1824,0.12893982808022922,66.4507285129539,3004,27,,,,,
379.0,39.132141469476636,0.993707549072541,21,7,9,2094,270,1824,0.12893982808022922,66.4507285129539,3004,27,,,,,
380.0,39.51224426455468,1.0243877867722662,20,6,10,2115,270,1845,0.1276595744680851,66.4507285129539,3033,27,RPL-02115,30,24.747328377477082,30 -> 2,lost
381.0,39.51224426455468,1.0243877867722662,20,6,10,2115,270,1845,0.1276595744680851,66.4507285129539,3033,27,,,,,
382.0,39.51224426455468,1.0243877867722662,20,6,10,2115,270,1845,0.1276595744680851,66.4507285129539,3033,27,,,,,
383.0,39.51224426455468,1.0243877867722662,20,6,10,2115,270,1845,0.1276595744680851,66.4507285129539,3033,27,,,,,
384.0,39.51224426455468,1.0243877867722662,20,6,10,2115,270,1845,0.1276595744680851,66.4507285129539,3033,27,,,,,
385.0,39.89539747618103,1.0052301261909482,20,6,10,2135,272,1863,0.12740046838407496,66.89776504688314,3066,32,RPL-02135,30,25.026644818015775,30 -> 2,failed_no_parent
386.0,39.89539747618103,1.0052301261909482,20,6,10,2135,272,1863,0.12740046838407496,66.89776504688314,3066,32,,,,,
387.0,39.89539747618103,1.0052301261909482,20,6,10,2135,272,1863,0.12740046838407496,66.89776504688314,3066,32,,,,,
388.0,39.89539747618103,1.0052301261909482,20,6,10,2135,272,1863,0.12740046838407496,66.89776504688314,3066,32,,,,,
389.0,39.89539747618103,1.0052301261909482,20,6,10,2135,272,1863,0.12740046838407496,66.89776504688314,3066,32,,,,,
390.0,40.31179829271706,0.984410085364147,20,6,10,2155,274,1881,0.1271461716937355,67.33393171488883,3103,32,RPL-02155,30,32.332077769444155,30 -> 2,failed_no_parent
391.0,40.31179829271706,0.984410085364147,20,6,10,2155,274,1881,0.1271461716937355,67.33393171488883,3103,32,,,,,
392.0,40.31179829271706,0.984410085364147,20,6,10,2155,274,1881,0.1271461716937355,67.33393171488883,3103,32,,,,,
393.0,40.31179829271706,0.984410085364147,20,6,10,2155,274,1881,0.1271461716937355,67.33393171488883,3103,32,,,,,
394.0,40.31179829271706,0.984410085364147,20,6,10,2155,274,1881,0.1271461716937355,67.33393171488883,3103,32,,,,,
395.0,40.684421937531695,0.9657789031234151,20,6,10,2175,274,1901,0.12597701149425286,67.33393171488883,3132,32,RPL-02175,30,20.806998135833396,30 -> 2,lost
396.0,40.684421937531695,0.9657789031234151,20,6,10,2175,274,1901,0.12597701149425286,67.33393171488883,3132,32,,,,,
397.0,40.684421937531695,0.9657789031234151,20,6,10,2175,274,1901,0.12597701149425286,67.33393171488883,3132,32,,,,,
398.0,40.684421937531695,0.9657789031234151,20,6,10,2175,274,1901,0.12597701149425286,67.33393171488883,3132,32,,,,,
399.0,40.684421937531695,0.9657789031234151,20,6,10,2175,274,1901,0.12597701149425286,67.33393171488883,3132,32,,,,,
400.0,41.04087754147645,0.9978485504486082,19,6,11,2195,276,1919,0.12574031890660592,67.78412204396452,3162,32,RPL-02195,30,24.888045924471676,30 -> 2,lost
401.0,41.04087754147645,0.9978485504486082,19,6,11,2195,276,1919,0.12574031890660592,67.78412204396452,3162,32,,,,,
402.0,41.04087754147645,0.9978485504486082,19,6,11,2195,276,1919,0.12574031890660592,67.78412204396452,3162,32,,,,,
403.0,41.04087754147645,0.9978485504486082,19,6,11,2195,276,1919,0.12574031890660592,67.78412204396452,3162,32,,,,,
404.0,41.04087754147645,0.9978485504486082,19,6,11,2195,276,1919,0.12574031890660592,67.78412204396452,3162,32,,,,,
405.0,41.40658417460388,0.9786008329155855,19,6,11,2214,277,1937,0.12511291779584463,68.00763675545682,3194,33,RPL-02214,30,28.66897122343925,30 -> 2,lost
406.0,41.40658417460388,0.9786008329155855,19,6,11,2214,277,1937,0.12511291779584463,68.00763675545682,3194,33,,,,,
407.0,41.40658417460388,0.9786008329155855,19,6,11,2214,277,1937,0.12511291779584463,68.00763675545682,3194,33,,,,,
408.0,41.40658417460388,0.9786008329155855,19,6,11,2214,277,1937,0.12511291779584463,68.00763675545682,3194,33,,,,,
409.0,41.40658417460388,0.9786008329155855,19,6,11,2214,277,1937,0.12511291779584463,68.00763675545682,3194,33,,,,,
410.0,41.7342182178896,0.9613569359005475,19,6,11,2233,277,1956,0.12404836542767578,68.00763675545682,3223,33,RPL-02233,30,20.2356169906254,30 -> 2,lost
411.0,41.7342182178896,0.9613569359005475,19,6,11,2233,277,1956,0.12404836542767578,68.00763675545682,3223,33,,,,,
412.0,41.7342182178896,0.9613569359005475,19,6,11,2233,277,1956,0.12404836542767578,68.00763675545682,3223,33,,,,,
413.0,41.7342182178896,0.9613569359005475,19,6,11,2233,277,1956,0.12404836542767578,68.00763675545682,3223,33,,,,,
414.0,41.7342182178896,0.9613569359005475,19,6,11,2233,277,1956,0.12404836542767578,68.00763675545682,3223,33,,,,,
415.0,42.087233987736454,0.9427771585401864,19,6,11,2252,279,1973,0.1238898756660746,68.44561068552524,3252,33,RPL-02252,30,29.505314961731123,30 -> 2,failed_no_parent
416.0,42.087233987736454,0.9427771585401864,19,6,11,2252,279,1973,0.1238898756660746,68.44561068552524,3252,33,,,,,
417.0,42.087233987736454,0.9427771585401864,19,6,11,2252,279,1973,0.1238898756660746,68.44561068552524,3252,33,,,,,
418.0,42.087233987736454,0.9427771585401864,19,6,11,2252,279,1973,0.1238898756660746,68.44561068552524,3252,33,,,,,
