packet_id,protocol,source_sensor_id,temperature,generation_time,hop_number,current_node,selected_parent,link_quality,queue_load,energy_before,energy_after,hop_delay,packet_status
RL-01134,Q-learning RL-RPL,24,29.51441,185.00000,1,24,9,0.65653,1.00000,1.52304,1.50878,1.51347,forwarded
RL-01134,Q-learning RL-RPL,24,29.51441,185.00000,2,9,0,0.05000,551.75000,1.19642,1.18379,84.73250,lost
RL-01135,Q-learning RL-RPL,25,20.99173,185.00000,1,25,0,0.05000,552.75000,0.30827,0.29887,84.88250,lost
RL-01136,Q-learning RL-RPL,26,30.94938,185.00000,1,26,0,0.05000,553.75000,0.07168,0.05807,85.03250,delivered
RL-01137,Q-learning RL-RPL,27,20.86859,185.00000,1,27,29,0.54919,1.00000,1.61474,1.60433,1.62081,forwarded
RL-01137,Q-learning RL-RPL,27,20.86859,185.00000,2,29,18,0.05000,23.75000,1.04173,1.02987,5.53250,lost
RL-01138,Q-learning RL-RPL,28,26.80058,185.00000,1,28,0,0.05000,554.75000,1.65927,1.65006,85.18250,lost
RL-01139,Q-learning RL-RPL,29,24.63935,185.00000,1,29,18,0.05000,24.75000,1.02987,1.01801,5.68250,lost
RL-01140,Q-learning RL-RPL,30,31.10987,185.00000,1,30,18,0.05000,25.75000,1.55720,1.54523,5.83250,lost
RL-01141,Q-learning RL-RPL,1,30.61851,190.00000,1,1,25,0.05000,58.50000,0.78241,0.76786,10.74500,lost
RL-01142,Q-learning RL-RPL,2,22.45749,190.00000,1,2,18,0.05000,23.50000,1.43908,1.42432,5.49500,forwarded
RL-01142,Q-learning RL-RPL,2,22.45749,190.00000,2,18,0,0.05000,552.50000,0.49214,0.48400,84.84500,lost
RL-01143,Q-learning RL-RPL,3,31.74481,190.00000,1,3,0,0.05000,553.50000,1.51775,1.50506,84.99500,lost
RL-01144,Q-learning RL-RPL,4,22.50444,190.00000,1,4,21,0.45188,1.00000,1.58699,1.57758,1.71812,forwarded
RL-01144,Q-learning RL-RPL,4,22.50444,190.00000,2,21,25,0.05000,59.50000,1.07260,1.05865,10.89500,forwarded
RL-01144,Q-learning RL-RPL,4,22.50444,190.00000,3,25,0,0.05000,554.50000,0.29087,0.28148,85.14500,lost
RL-01145,Q-learning RL-RPL,5,33.29622,190.00000,1,5,26,0.05000,29.50000,1.64721,1.63793,6.39500,forwarded
RL-01145,Q-learning RL-RPL,5,33.29622,190.00000,2,26,0,0.05000,555.50000,0.05407,0.04046,85.29500,lost
RL-01146,Q-learning RL-RPL,6,32.10662,190.00000,1,6,0,0.05000,556.50000,0.70888,0.69671,85.44500,lost
RL-01147,Q-learning RL-RPL,7,20.95808,190.00000,1,7,26,0.05000,30.50000,1.44066,1.42594,6.54500,lost
RL-01148,Q-learning RL-RPL,8,28.64978,190.00000,1,8,0,0.05000,557.50000,0.38010,0.37150,85.59500,lost
RL-01149,Q-learning RL-RPL,9,26.82797,190.00000,1,9,0,0.05000,558.50000,1.18379,1.17117,85.74500,lost
RL-01150,Q-learning RL-RPL,10,27.49415,190.00000,1,10,1,0.45497,1.00000,1.67779,1.66888,1.71503,forwarded
RL-01150,Q-learning RL-RPL,10,27.49415,190.00000,2,1,25,0.05000,60.50000,0.76386,0.74932,11.04500,lost
RL-01151,Q-learning RL-RPL,11,23.82674,190.00000,1,11,8,0.05000,67.50000,1.61541,1.60529,12.09500,lost
RL-01152,Q-learning RL-RPL,12,28.60868,190.00000,1,12,26,0.05000,31.50000,1.72453,1.71728,6.69500,lost
RL-01153,Q-learning RL-RPL,13,23.42607,190.00000,1,13,25,0.05000,61.50000,1.27563,1.26183,11.19500,lost
RL-01154,Q-learning RL-RPL,14,20.66057,190.00000,1,14,26,0.05000,32.50000,1.51142,1.49856,6.84500,forwarded
RL-01154,Q-learning RL-RPL,14,20.66057,190.00000,2,26,0,0.05000,559.50000,0.02846,0.01485,85.89500,lost
RL-01155,Q-learning RL-RPL,15,27.07647,190.00000,1,15,8,0.05000,68.50000,1.62852,1.61874,12.24500,lost
RL-01156,Q-learning RL-RPL,16,22.25127,190.00000,1,16,8,0.05000,69.50000,1.58790,1.57705,12.39500,forwarded
RL-01156,Q-learning RL-RPL,16,22.25127,190.00000,2,8,0,0.05000,560.50000,0.35950,0.35090,86.04500,delivered
RL-01157,Q-learning RL-RPL,17,28.29297,190.00000,1,17,,,,2.00000,2.00000,0.00000,failed_no_parent
RL-01158,Q-learning RL-RPL,18,33.70922,190.00000,1,18,0,0.05000,561.50000,0.48400,0.47586,86.19500,lost
RL-01159,Q-learning RL-RPL,19,26.29054,190.00000,1,19,8,0.05000,70.50000,1.64059,1.63113,12.54500,lost
RL-01160,Q-learning RL-RPL,20,26.24385,190.00000,1,20,8,0.05000,71.50000,1.62005,1.61005,12.69500,lost
RL-01161,Q-learning RL-RPL,21,24.06887,190.00000,1,21,25,0.05000,62.50000,1.05865,1.04469,11.34500,lost
RL-01162,Q-learning RL-RPL,22,25.59212,190.00000,1,22,0,0.05000,562.50000,1.44018,1.42545,86.34500,lost
RL-01163,Q-learning RL-RPL,23,33.52912,190.00000,1,23,6,0.66859,1.00000,1.50179,1.48868,1.50141,forwarded
RL-01163,Q-learning RL-RPL,23,33.52912,190.00000,2,6,0,0.05000,563.50000,0.69271,0.68054,86.49500,delivered
RL-01164,Q-learning RL-RPL,24,34.72121,190.00000,1,24,9,0.65653,1.00000,1.50878,1.49452,1.51347,forwarded
RL-01164,Q-learning RL-RPL,24,34.72121,190.00000,2,9,0,0.05000,564.50000,1.16717,1.15454,86.64500,lost
RL-01165,Q-learning RL-RPL,25,26.97641,190.00000,1,25,0,0.05000,565.50000,0.26948,0.26008,86.79500,lost
RL-01166,Q-learning RL-RPL,26,32.67270,190.00000,1,26,0,0.05000,566.50000,0.01485,0.00123,86.94500,lost
RL-01167,Q-learning RL-RPL,27,28.29637,190.00000,1,27,29,0.54919,1.00000,1.60433,1.59391,1.62081,lost
RL-01168,Q-learning RL-RPL,28,23.01007,190.00000,1,28,0,0.05000,567.50000,1.65006,1.64085,87.09500,lost
RL-01169,Q-learning RL-RPL,29,24.55864,190.00000,1,29,18,0.05000,24.50000,1.01401,1.00215,5.64500,lost
RL-01170,Q-learning RL-RPL,30,26.95890,190.00000,1,30,18,0.05000,25.50000,1.54523,1.53326,5.79500,lost
RL-01171,Q-learning RL-RPL,1,27.40041,195.00000,1,1,25,0.05000,60.25000,0.74932,0.73478,11.00750,forwarded
RL-01171,Q-learning RL-RPL,1,27.40041,195.00000,2,25,0,0.05000,565.25000,0.25608,0.24668,86.75750,lost
RL-01172,Q-learning RL-RPL,2,33.50665,195.00000,1,2,18,0.05000,23.25000,1.42432,1.40955,5.45750,forwarded
RL-01172,Q-learning RL-RPL,2,33.50665,195.00000,2,18,0,0.05000,566.25000,0.46386,0.45572,86.90750,lost
RL-01173,Q-learning RL-RPL,3,20.09567,195.00000,1,3,0,0.05000,567.25000,1.50506,1.49237,87.05750,lost
RL-01174,Q-learning RL-RPL,4,23.49497,195.00000,1,4,13,0.46446,1.00000,1.57758,1.56624,1.70554,forwarded
RL-01174,Q-learning RL-RPL,4,23.49497,195.00000,2,13,25,0.05000,61.25000,1.25783,1.24402,11.15750,forwarded
RL-01174,Q-learning RL-RPL,4,23.49497,195.00000,3,25,0,0.05000,568.25000,0.24268,0.23329,87.20750,delivered
RL-01175,Q-learning RL-RPL,5,34.26485,195.00000,1,5,26,0.05000,30.25000,1.63793,1.62864,6.50750,failed_parent_energy
RL-01176,Q-learning RL-RPL,6,20.02193,195.00000,1,6,0,0.05000,569.25000,0.68054,0.66837,87.35750,lost
RL-01177,Q-learning RL-RPL,7,32.73509,195.00000,1,7,30,0.59247,1.00000,1.42594,1.41558,1.57753,forwarded
RL-01177,Q-learning RL-RPL,7,32.73509,195.00000,2,30,18,0.05000,24.25000,1.52926,1.51729,5.60750,lost
RL-01178,Q-learning RL-RPL,8,27.94722,195.00000,1,8,0,0.05000,570.25000,0.34290,0.33430,87.50750,lost
RL-01179,Q-learning RL-RPL,9,27.38043,195.00000,1,9,0,0.05000,571.25000,1.15454,1.14192,87.65750,lost
RL-01180,Q-learning RL-RPL,10,34.95439,195.00000,1,10,1,0.45497,1.00000,1.66888,1.65997,1.71503,forwarded
RL-01180,Q-learning RL-RPL,10,34.95439,195.00000,2,1,25,0.05000,62.25000,0.73078,0.71624,11.30750,lost
RL-01181,Q-learning RL-RPL,11,33.81912,195.00000,1,11,8,0.05000,69.25000,1.60529,1.59517,12.35750,forwarded
RL-01181,Q-learning RL-RPL,11,33.81912,195.00000,2,8,0,0.05000,572.25000,0.33030,0.32170,87.80750,lost
RL-01182,Q-learning RL-RPL,12,30.51270,195.00000,1,12,22,0.60591,1.00000,1.71728,1.70829,1.56409,forwarded
RL-01182,Q-learning RL-RPL,12,30.51270,195.00000,2,22,0,0.05000,573.25000,1.42145,1.40672,87.95750,delivered
RL-01183,Q-learning RL-RPL,13,21.27354,195.00000,1,13,25,0.05000,63.25000,1.24402,1.23022,11.45750,lost
RL-01184,Q-learning RL-RPL,14,22.00271,195.00000,1,14,2,0.59332,1.00000,1.49856,1.48835,1.57668,forwarded
RL-01184,Q-learning RL-RPL,14,22.00271,195.00000,2,2,18,0.05000,25.25000,1.40555,1.39079,5.75750,lost
RL-01185,Q-learning RL-RPL,15,28.51731,195.00000,1,15,8,0.05000,70.25000,1.61874,1.60897,12.50750,lost
RL-01186,Q-learning RL-RPL,16,34.46327,195.00000,1,16,8,0.05000,71.25000,1.57705,1.56621,12.65750,lost
RL-01187,Q-learning RL-RPL,17,23.91486,195.00000,1,17,,,,2.00000,2.00000,0.00000,failed_no_parent
RL-01188,Q-learning RL-RPL,18,24.72513,195.00000,1,18,0,0.05000,574.25000,0.44772,0.43958,88.10750,delivered
RL-01189,Q-learning RL-RPL,19,30.51088,195.00000,1,19,8,0.05000,72.25000,1.63113,1.62167,12.80750,lost
RL-01190,Q-learning RL-RPL,20,24.77087,195.00000,1,20,8,0.05000,73.25000,1.61005,1.60005,12.95750,lost
RL-01191,Q-learning RL-RPL,21,21.12031,195.00000,1,21,25,0.05000,64.25000,1.04469,1.03074,11.60750,lost
RL-01192,Q-learning RL-RPL,22,31.69905,195.00000,1,22,0,0.05000,575.25000,1.40672,1.39199,88.25750,lost
RL-01193,Q-learning RL-RPL,23,22.33116,195.00000,1,23,6,0.66859,1.00000,1.48868,1.47557,1.50141,forwarded
RL-01193,Q-learning RL-RPL,23,22.33116,195.00000,2,6,0,0.05000,576.25000,0.66437,0.65219,88.40750,lost
RL-01194,Q-learning RL-RPL,24,26.09769,195.00000,1,24,6,0.61859,2.00000,1.49452,1.48324,1.70141,forwarded
RL-01194,Q-learning RL-RPL,24,26.09769,195.00000,2,6,0,0.05000,577.25000,0.64819,0.63602,88.55750,delivered
RL-01195,Q-learning RL-RPL,25,23.11454,195.00000,1,25,0,0.05000,578.25000,0.22129,0.21189,88.70750,lost
RL-01197,Q-learning RL-RPL,27,21.79870,195.00000,1,27,29,0.54919,1.00000,1.59391,1.58350,1.62081,forwarded
RL-01197,Q-learning RL-RPL,27,21.79870,195.00000,2,29,18,0.05000,26.25000,0.99815,0.98630,5.90750,lost
RL-01198,Q-learning RL-RPL,28,32.39580,195.00000,1,28,0,0.05000,579.25000,1.64085,1.63164,88.85750,lost
RL-01199,Q-learning RL-RPL,29,20.60495,195.00000,1,29,18,0.05000,27.25000,0.98630,0.97444,6.05750,forwarded
RL-01199,Q-learning RL-RPL,29,20.60495,195.00000,2,18,0,0.05000,580.25000,0.43158,0.42343,89.00750,lost
RL-01200,Q-learning RL-RPL,30,21.36819,195.00000,1,30,18,0.05000,28.25000,1.51729,1.50533,6.20750,lost
RL-01201,Q-learning RL-RPL,1,25.33614,200.00000,1,1,25,0.05000,62.00000,0.71624,0.70169,11.27000,lost
RL-01202,Q-learning RL-RPL,2,30.15775,200.00000,1,2,18,0.05000,26.00000,1.39079,1.37603,5.87000,lost
RL-01203,Q-learning RL-RPL,3,34.86015,200.00000,1,3,0,0.05000,578.00000,1.49237,1.47967,88.67000,lost
RL-01204,Q-learning RL-RPL,4,26.06588,200.00000,1,4,13,0.46446,1.00000,1.56624,1.55489,1.70554,forwarded
RL-01204,Q-learning RL-RPL,4,26.06588,200.00000,2,13,25,0.05000,63.00000,1.22622,1.21242,11.42000,lost
RL-01205,Q-learning RL-RPL,5,23.74779,200.00000,1,5,22,0.60591,1.00000,1.62864,1.61478,1.56409,forwarded
RL-01205,Q-learning RL-RPL,5,23.74779,200.00000,2,22,0,0.05000,579.00000,1.38799,1.37325,88.82000,delivered
RL-01206,Q-learning RL-RPL,6,22.09690,200.00000,1,6,0,0.05000,580.00000,0.63602,0.62385,88.97000,lost
RL-01207,Q-learning RL-RPL,7,32.45558,200.00000,1,7,2,0.59332,1.00000,1.41558,1.40451,1.57668,forwarded
RL-01207,Q-learning RL-RPL,7,32.45558,200.00000,2,2,18,0.05000,27.00000,1.37203,1.35727,6.02000,lost
RL-01208,Q-learning RL-RPL,8,32.35510,200.00000,1,8,0,0.05000,581.00000,0.30570,0.29710,89.12000,lost
RL-01209,Q-learning RL-RPL,9,29.45446,200.00000,1,9,0,0.05000,582.00000,1.14192,1.12929,89.27000,lost
RL-01210,Q-learning RL-RPL,10,28.73486,200.00000,1,10,1,0.45497,1.00000,1.65997,1.65106,1.71503,forwarded
RL-01210,Q-learning RL-RPL,10,28.73486,200.00000,2,1,25,0.05000,64.00000,0.69769,0.68315,11.57000,forwarded
RL-01210,Q-learning RL-RPL,10,28.73486,200.00000,3,25,0,0.05000,583.00000,0.19989,0.19050,89.42000,lost
RL-01211,Q-learning RL-RPL,11,20.96708,200.00000,1,11,8,0.05000,71.00000,1.59517,1.58505,12.62000,forwarded
RL-01211,Q-learning RL-RPL,11,20.96708,200.00000,2,8,0,0.05000,584.00000,0.29310,0.28450,89.57000,lost
RL-01212,Q-learning RL-RPL,12,21.93187,200.00000,1,12,22,0.55591,2.00000,1.70829,1.69929,1.76409,forwarded
RL-01212,Q-learning RL-RPL,12,21.93187,200.00000,2,22,0,0.05000,585.00000,1.36925,1.35452,89.72000,delivered
RL-01213,Q-learning RL-RPL,13,24.97325,200.00000,1,13,25,0.05000,65.00000,1.21242,1.19861,11.72000,lost
RL-01214,Q-learning RL-RPL,14,26.91492,200.00000,1,14,30,0.59247,1.00000,1.48835,1.47580,1.57753,forwarded
RL-01214,Q-learning RL-RPL,14,26.91492,200.00000,2,30,18,0.05000,28.00000,1.50133,1.48936,6.17000,lost
RL-01215,Q-learning RL-RPL,15,32.32528,200.00000,1,15,8,0.05000,72.00000,1.60897,1.59919,12.77000,lost
RL-01216,Q-learning RL-RPL,16,20.44223,200.00000,1,16,8,0.05000,73.00000,1.56621,1.55536,12.92000,lost
RL-01217,Q-learning RL-RPL,17,22.59211,200.00000,1,17,,,,2.00000,2.00000,0.00000,failed_no_parent
RL-01218,Q-learning RL-RPL,18,23.22074,200.00000,1,18,0,0.05000,586.00000,0.40743,0.39929,89.87000,lost
RL-01219,Q-learning RL-RPL,19,24.19782,200.00000,1,19,8,0.05000,74.00000,1.62167,1.61221,13.07000,forwarded
RL-01219,Q-learning RL-RPL,19,24.19782,200.00000,2,8,0,0.05000,587.00000,0.27250,0.26390,90.02000,lost
RL-01220,Q-learning RL-RPL,20,29.28765,200.00000,1,20,8,0.05000,75.00000,1.60005,1.59005,13.22000,lost
RL-01221,Q-learning RL-RPL,21,24.42658,200.00000,1,21,25,0.05000,66.00000,1.03074,1.01678,11.87000,lost
RL-01222,Q-learning RL-RPL,22,28.26033,200.00000,1,22,0,0.05000,588.00000,1.35452,1.33979,90.17000,lost
RL-01223,Q-learning RL-RPL,23,24.19664,200.00000,1,23,6,0.66859,1.00000,1.47557,1.46246,1.50141,forwarded
RL-01223,Q-learning RL-RPL,23,24.19664,200.00000,2,6,0,0.05000,589.00000,0.61985,0.60768,90.32000,lost
RL-01224,Q-learning RL-RPL,24,33.26979,200.00000,1,24,6,0.61859,2.00000,1.48324,1.47196,1.70141,forwarded
RL-01224,Q-learning RL-RPL,24,33.26979,200.00000,2,6,0,0.05000,590.00000,0.60368,0.59151,90.47000,lost
RL-01225,Q-learning RL-RPL,25,32.03252,200.00000,1,25,0,0.05000,591.00000,0.18250,0.17310,90.62000,delivered
RL-01226,Q-learning RL-RPL,27,34.84105,200.00000,1,27,29,0.54919,1.00000,1.58350,1.57309,1.62081,forwarded
RL-01226,Q-learning RL-RPL,27,34.84105,200.00000,2,29,18,0.05000,29.00000,0.97044,0.95858,6.32000,lost
RL-01227,Q-learning RL-RPL,28,28.16777,200.00000,1,28,0,0.05000,592.00000,1.63164,1.62243,90.77000,lost
RL-01228,Q-learning RL-RPL,29,33.69016,200.00000,1,29,18,0.05000,30.00000,0.95858,0.94673,6.47000,lost
RL-01229,Q-learning RL-RPL,30,25.82572,200.00000,1,30,18,0.05000,31.00000,1.48936,1.47739,6.62000,lost
RL-01230,Q-learning RL-RPL,1,24.78316,205.00000,1,1,25,0.05000,63.75000,0.68315,0.66861,11.53250,lost
RL-01231,Q-learning RL-RPL,2,33.43647,205.00000,1,2,18,0.05000,28.75000,1.35727,1.34251,6.28250,forwarded
RL-01231,Q-learning RL-RPL,2,33.43647,205.00000,2,18,0,0.05000,589.75000,0.38329,0.37515,90.43250,lost
RL-01232,Q-learning RL-RPL,3,34.87297,205.00000,1,3,0,0.05000,590.75000,1.47967,1.46698,90.58250,lost
RL-01233,Q-learning RL-RPL,4,31.50263,205.00000,1,4,13,0.46446,1.00000,1.55489,1.54354,1.70554,forwarded
RL-01233,Q-learning RL-RPL,4,31.50263,205.00000,2,13,25,0.05000,64.75000,1.19461,1.18081,11.68250,forwarded
RL-01233,Q-learning RL-RPL,4,31.50263,205.00000,3,25,0,0.05000,591.75000,0.16510,0.15571,90.73250,lost
RL-01234,Q-learning RL-RPL,5,29.85297,205.00000,1,5,22,0.60591,1.00000,1.61478,1.60092,1.56409,forwarded
RL-01234,Q-learning RL-RPL,5,29.85297,205.00000,2,22,0,0.05000,592.75000,1.33579,1.32106,90.88250,delivered
RL-01235,Q-learning RL-RPL,6,33.75889,205.00000,1,6,0,0.05000,593.75000,0.59151,0.57933,91.03250,lost
RL-01236,Q-learning RL-RPL,7,34.94588,205.00000,1,7,30,0.59247,1.00000,1.40451,1.39416,1.57753,forwarded
RL-01236,Q-learning RL-RPL,7,34.94588,205.00000,2,30,18,0.05000,29.75000,1.47339,1.46142,6.43250,forwarded
RL-01236,Q-learning RL-RPL,7,34.94588,205.00000,3,18,0,0.05000,594.75000,0.37115,0.36301,91.18250,delivered
RL-01237,Q-learning RL-RPL,8,25.32207,205.00000,1,8,0,0.05000,595.75000,0.25990,0.25131,91.33250,delivered
RL-01238,Q-learning RL-RPL,9,32.67831,205.00000,1,9,0,0.05000,596.75000,1.12929,1.11667,91.48250,lost
RL-01239,Q-learning RL-RPL,10,28.88779,205.00000,1,10,1,0.45497,1.00000,1.65106,1.64215,1.71503,forwarded
RL-01239,Q-learning RL-RPL,10,28.88779,205.00000,2,1,25,0.05000,65.75000,0.66461,0.65007,11.83250,lost
RL-01240,Q-learning RL-RPL,11,33.70970,205.00000,1,11,8,0.05000,72.75000,1.58505,1.57493,12.88250,lost
RL-01241,Q-learning RL-RPL,12,30.50841,205.00000,1,12,22,0.55591,2.00000,1.69929,1.69030,1.76409,forwarded
RL-01241,Q-learning RL-RPL,12,30.50841,205.00000,2,22,0,0.05000,597.75000,1.31706,1.30233,91.63250,lost
RL-01242,Q-learning RL-RPL,13,28.44663,205.00000,1,13,25,0.05000,66.75000,1.18081,1.16701,11.98250,lost
RL-01243,Q-learning RL-RPL,14,34.82009,205.00000,1,14,30,0.54247,2.00000,1.47580,1.46325,1.77753,forwarded
RL-01243,Q-learning RL-RPL,14,34.82009,205.00000,2,30,18,0.05000,30.75000,1.45742,1.44546,6.58250,lost
RL-01244,Q-learning RL-RPL,15,24.63580,205.00000,1,15,8,0.05000,73.75000,1.59919,1.58941,13.03250,lost
RL-01245,Q-learning RL-RPL,16,21.35386,205.00000,1,16,8,0.05000,74.75000,1.55536,1.54452,13.18250,lost
RL-01246,Q-learning RL-RPL,17,23.28213,205.00000,1,17,,,,2.00000,2.00000,0.00000,failed_no_parent
RL-01247,Q-learning RL-RPL,18,27.89673,205.00000,1,18,0,0.05000,598.75000,0.35901,0.35087,91.78250,lost
RL-01248,Q-learning RL-RPL,19,33.76844,205.00000,1,19,8,0.05000,75.75000,1.61221,1.60276,13.33250,lost
RL-01249,Q-learning RL-RPL,20,21.95734,205.00000,1,20,8,0.05000,76.75000,1.59005,1.58005,13.48250,lost
RL-01250,Q-learning RL-RPL,21,33.78171,205.00000,1,21,25,0.05000,67.75000,1.01678,1.00283,12.13250,forwarded
RL-01250,Q-learning RL-RPL,21,33.78171,205.00000,2,25,0,0.05000,599.75000,0.14371,0.13431,91.93250,lost
RL-01251,Q-learning RL-RPL,22,20.32869,205.00000,1,22,0,0.05000,600.75000,1.30233,1.28759,92.08250,lost
RL-01252,Q-learning RL-RPL,23,33.75836,205.00000,1,23,6,0.66859,1.00000,1.46246,1.44935,1.50141,forwarded
RL-01252,Q-learning RL-RPL,23,33.75836,205.00000,2,6,0,0.05000,601.75000,0.57533,0.56316,92.23250,delivered
RL-01253,Q-learning RL-RPL,24,32.91004,205.00000,1,24,6,0.61859,2.00000,1.47196,1.46068,1.70141,forwarded
RL-01253,Q-learning RL-RPL,24,32.91004,205.00000,2,6,0,0.05000,602.75000,0.55916,0.54699,92.38250,lost
RL-01254,Q-learning RL-RPL,25,34.12885,205.00000,1,25,0,0.05000,603.75000,0.13431,0.12492,92.53250,lost
RL-01255,Q-learning RL-RPL,27,21.51548,205.00000,1,27,29,0.54919,1.00000,1.57309,1.56268,1.62081,forwarded
RL-01255,Q-learning RL-RPL,27,21.51548,205.00000,2,29,18,0.05000,31.75000,0.94273,0.93087,6.73250,lost
RL-01256,Q-learning RL-RPL,28,22.36256,205.00000,1,28,0,0.05000,604.75000,1.62243,1.61323,92.68250,delivered
RL-01257,Q-learning RL-RPL,29,31.87764,205.00000,1,29,18,0.05000,32.75000,0.93087,0.91901,6.88250,forwarded
RL-01257,Q-learning RL-RPL,29,31.87764,205.00000,2,18,0,0.05000,605.75000,0.34287,0.33473,92.83250,lost
RL-01258,Q-learning RL-RPL,30,22.61304,205.00000,1,30,18,0.05000,33.75000,1.44546,1.43349,7.03250,forwarded
RL-01258,Q-learning RL-RPL,30,22.61304,205.00000,2,18,0,0.05000,606.75000,0.33073,0.32259,92.98250,lost
RL-01259,Q-learning RL-RPL,1,33.93268,210.00000,1,1,25,0.05000,65.50000,0.65007,0.63553,11.79500,forwarded
RL-01259,Q-learning RL-RPL,1,33.93268,210.00000,2,25,0,0.05000,604.50000,0.12092,0.11152,92.64500,lost
RL-01260,Q-learning RL-RPL,2,28.83425,210.00000,1,2,18,0.05000,31.50000,1.34251,1.32775,6.69500,lost
RL-01261,Q-learning RL-RPL,3,24.60235,210.00000,1,3,0,0.05000,605.50000,1.46698,1.45429,92.79500,lost
RL-01262,Q-learning RL-RPL,4,21.91023,210.00000,1,4,13,0.46446,1.00000,1.54354,1.53220,1.70554,forwarded
RL-01262,Q-learning RL-RPL,4,21.91023,210.00000,2,13,25,0.05000,66.50000,1.16301,1.14920,11.94500,forwarded
RL-01262,Q-learning RL-RPL,4,21.91023,210.00000,3,25,0,0.05000,606.50000,0.10752,0.09813,92.94500,delivered
RL-01263,Q-learning RL-RPL,5,25.87402,210.00000,1,5,22,0.60591,1.00000,1.60092,1.58706,1.56409,forwarded
RL-01263,Q-learning RL-RPL,5,25.87402,210.00000,2,22,0,0.05000,607.50000,1.28359,1.26886,93.09500,delivered
RL-01264,Q-learning RL-RPL,6,20.48574,210.00000,1,6,0,0.05000,608.50000,0.54699,0.53482,93.24500,lost
RL-01265,Q-learning RL-RPL,7,33.81557,210.00000,1,7,30,0.59247,1.00000,1.39416,1.38380,1.57753,forwarded
RL-01265,Q-learning RL-RPL,7,33.81557,210.00000,2,30,18,0.05000,32.50000,1.42949,1.41752,6.84500,lost
RL-01266,Q-learning RL-RPL,8,28.48325,210.00000,1,8,0,0.05000,609.50000,0.23131,0.22271,93.39500,delivered
RL-01267,Q-learning RL-RPL,9,22.10965,210.00000,1,9,0,0.05000,610.50000,1.11667,1.10405,93.54500,lost
RL-01268,Q-learning RL-RPL,10,23.56994,210.00000,1,10,1,0.45497,1.00000,1.64215,1.63324,1.71503,forwarded
RL-01268,Q-learning RL-RPL,10,23.56994,210.00000,2,1,25,0.05000,67.50000,0.63153,0.61698,12.09500,lost
RL-01269,Q-learning RL-RPL,11,33.27980,210.00000,1,11,8,0.05000,74.50000,1.57493,1.56481,13.14500,lost
RL-01270,Q-learning RL-RPL,12,30.63449,210.00000,1,12,2,0.59332,1.00000,1.69030,1.68272,1.57668,forwarded
RL-01270,Q-learning RL-RPL,12,30.63449,210.00000,2,2,18,0.05000,33.50000,1.32375,1.30899,6.99500,forwarded
RL-01270,Q-learning RL-RPL,12,30.63449,210.00000,3,18,0,0.05000,611.50000,0.31059,0.30245,93.69500,lost
RL-01271,Q-learning RL-RPL,13,23.97819,210.00000,1,13,25,0.05000,68.50000,1.14920,1.13540,12.24500,lost
RL-01272,Q-learning RL-RPL,14,21.01692,210.00000,1,14,22,0.55591,2.00000,1.46325,1.45263,1.76409,forwarded
RL-01272,Q-learning RL-RPL,14,21.01692,210.00000,2,22,0,0.05000,612.50000,1.26486,1.25013,93.84500,lost
RL-01273,Q-learning RL-RPL,15,20.01922,210.00000,1,15,8,0.05000,75.50000,1.58941,1.57964,13.29500,lost
RL-01274,Q-learning RL-RPL,16,30.98877,210.00000,1,16,8,0.05000,76.50000,1.54452,1.53367,13.44500,forwarded
RL-01274,Q-learning RL-RPL,16,30.98877,210.00000,2,8,0,0.05000,613.50000,0.21071,0.20211,93.99500,delivered
RL-01275,Q-learning RL-RPL,17,27.39623,210.00000,1,17,,,,2.00000,2.00000,0.00000,failed_no_parent
RL-01276,Q-learning RL-RPL,18,25.68069,210.00000,1,18,0,0.05000,614.50000,0.30245,0.29431,94.14500,lost
RL-01277,Q-learning RL-RPL,19,21.52143,210.00000,1,19,8,0.05000,77.50000,1.60276,1.59330,13.59500,lost
RL-01278,Q-learning RL-RPL,20,32.96076,210.00000,1,20,8,0.05000,78.50000,1.58005,1.57005,13.74500,lost
RL-01279,Q-learning RL-RPL,21,30.30741,210.00000,1,21,25,0.05000,69.50000,1.00283,0.98887,12.39500,lost
RL-01280,Q-learning RL-RPL,22,21.10564,210.00000,1,22,0,0.05000,615.50000,1.25013,1.23540,94.29500,delivered
RL-01281,Q-learning RL-RPL,23,24.42363,210.00000,1,23,6,0.66859,1.00000,1.44935,1.43624,1.50141,forwarded
RL-01281,Q-learning RL-RPL,23,24.42363,210.00000,2,6,0,0.05000,616.50000,0.53082,0.51865,94.44500,delivered
RL-01282,Q-learning RL-RPL,24,21.11301,210.00000,1,24,6,0.61859,2.00000,1.46068,1.44940,1.70141,forwarded
RL-01282,Q-learning RL-RPL,24,21.11301,210.00000,2,6,0,0.05000,617.50000,0.51465,0.50248,94.59500,lost
RL-01283,Q-learning RL-RPL,25,30.97978,210.00000,1,25,0,0.05000,618.50000,0.08613,0.07673,94.74500,lost
RL-01284,Q-learning RL-RPL,27,33.47186,210.00000,1,27,29,0.54919,1.00000,1.56268,1.55227,1.62081,forwarded
RL-01284,Q-learning RL-RPL,27,33.47186,210.00000,2,29,18,0.05000,34.50000,0.91501,0.90316,7.14500,lost
RL-01285,Q-learning RL-RPL,28,29.20467,210.00000,1,28,0,0.05000,619.50000,1.61323,1.60402,94.89500,lost
